Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity,End Capacity
1,e1407,"V002_80, V002_80_dep",0.0,0.0,5.0,5.0
1,e1408,"V002_80, V002_81",0.0,0.0,8.0,6.0
1,e1409,"V006_79_arr, V006_79",0.0,0.0,1.0,1.0
1,e1410,"V006_80, V006_80_dep",0.0,0.0,4.0,4.0
1,e1411,"V006_80, V006_81",0.0,0.0,8.0,8.0
1,e1412,"V003_79_arr, V003_79",0.0,0.0,2.0,2.0
1,e1413,"V003_80, V003_80_dep",0.0,0.0,1.0,1.0
1,e1414,"V003_80, V003_81",0.0,0.0,7.0,6.0
1,e1415,"V001_80_dep, V002_85_arr",0.0,0.0,3.0,3.0
1,e1416,"V001_80_arr, V001_80",0.0,0.0,2.0,2.0
1,e1417,"V001_81, V001_81_dep",0.0,0.0,1.0,1.0
1,e1418,"V001_81, V001_82",0.0,0.0,7.0,7.0
1,e1419,"V007_80_arr, V007_80",0.0,0.0,1.0,1.0
1,e1420,"V007_81, V007_81_dep",0.0,0.0,2.0,2.0
1,e1421,"V007_81, V007_82",0.0,0.0,7.0,7.0
1,e1422,"V002_80_arr, V002_80",0.0,0.0,1.0,1.0
1,e1423,"V002_81, V002_81_dep",0.0,0.0,5.0,5.0
1,e1424,"V002_81, V002_82",0.0,0.0,8.0,6.0
1,e1425,"V006_80_arr, V006_80",0.0,0.0,1.0,1.0
1,e1426,"V006_81, V006_81_dep",0.0,0.0,4.0,4.0
1,e1427,"V006_81, V006_82",0.0,0.0,8.0,8.0
1,e1428,"V003_80_arr, V003_80",0.0,0.0,2.0,2.0
1,e1429,"V003_81, V003_81_dep",0.0,0.0,1.0,1.0
1,e1430,"V003_81, V003_82",0.0,0.0,7.0,6.0
1,e1431,"V001_81_dep, V002_86_arr",0.0,0.0,3.0,3.0
1,e1432,"V001_81_arr, V001_81",0.0,0.0,2.0,2.0
1,e1433,"V001_82, V001_82_dep",0.0,0.0,1.0,1.0
1,e1434,"V001_82, V001_83",0.0,0.0,7.0,7.0
1,e1435,"V007_81_arr, V007_81",0.0,0.0,1.0,1.0
1,e1436,"V007_82, V007_82_dep",0.0,0.0,2.0,2.0
1,e1437,"V007_82, V007_83",0.0,0.0,7.0,7.0
1,e1438,"V002_81_arr, V002_81",0.0,0.0,1.0,1.0
1,e1439,"V002_82, V002_82_dep",0.0,0.0,5.0,5.0
1,e1440,"V002_82, V002_83",0.0,0.0,8.0,6.0
1,e1441,"V006_81_arr, V006_81",0.0,0.0,1.0,1.0
1,e1442,"V006_82, V006_82_dep",0.0,0.0,4.0,4.0
1,e1443,"V006_82, V006_83",0.0,0.0,8.0,8.0
1,e1444,"V003_81_arr, V003_81",0.0,0.0,2.0,2.0
1,e1445,"V003_82, V003_82_dep",0.0,0.0,1.0,1.0
1,e1446,"V003_82, V003_83",0.0,0.0,7.0,6.0
1,e1447,"V001_82_dep, V002_87_arr",0.0,0.0,3.0,3.0
1,e1448,"V001_82_arr, V001_82",0.0,0.0,2.0,2.0
1,e1449,"V001_83, V001_83_dep",0.0,0.0,1.0,1.0
1,e1450,"V001_83, V001_84",0.0,0.0,7.0,7.0
1,e1451,"V007_82_arr, V007_82",0.0,0.0,1.0,1.0
1,e1452,"V007_83, V007_83_dep",0.0,0.0,2.0,2.0
1,e1453,"V007_83, V007_84",0.0,0.0,7.0,7.0
1,e1454,"V002_82_arr, V002_82",0.0,0.0,1.0,1.0
1,e1455,"V002_83, V002_83_dep",0.0,0.0,5.0,5.0
1,e1456,"V002_83, V002_84",0.0,0.0,8.0,6.0
1,e1457,"V006_82_arr, V006_82",0.0,0.0,1.0,1.0
1,e1458,"V006_83, V006_83_dep",0.0,0.0,4.0,4.0
1,e1459,"V006_83, V006_84",0.0,0.0,8.0,8.0
1,e1460,"V003_82_arr, V003_82",0.0,0.0,2.0,2.0
1,e1461,"V003_83, V003_83_dep",0.0,0.0,1.0,1.0
1,e1462,"V003_83, V003_84",0.0,0.0,7.0,6.0
1,e1463,"V001_83_dep, V002_88_arr",0.0,0.0,3.0,3.0
1,e1464,"V001_83_arr, V001_83",0.0,0.0,2.0,2.0
1,e1465,"V001_84, V001_84_dep",0.0,0.0,1.0,1.0
1,e1466,"V001_84, V001_85",0.0,0.0,7.0,7.0
1,e1467,"V007_83_arr, V007_83",0.0,0.0,1.0,1.0
1,e1468,"V007_84, V007_84_dep",0.0,0.0,2.0,2.0
1,e1469,"V007_84, V007_85",0.0,0.0,7.0,7.0
1,e1470,"V002_83_arr, V002_83",0.0,0.0,1.0,1.0
1,e1471,"V002_84, V002_84_dep",0.0,0.0,5.0,5.0
1,e1472,"V002_84, V002_85",0.0,0.0,8.0,6.0
1,e1473,"V006_83_arr, V006_83",0.0,0.0,1.0,1.0
1,e1474,"V006_84, V006_84_dep",0.0,0.0,4.0,4.0
1,e1475,"V006_84, V006_85",0.0,0.0,8.0,8.0
1,e1476,"V003_83_arr, V003_83",0.0,0.0,2.0,2.0
1,e1477,"V003_84, V003_84_dep",0.0,0.0,1.0,1.0
1,e1478,"V003_84, V003_85",0.0,0.0,7.0,6.0
1,e1479,"V001_84_dep, V002_89_arr",0.0,0.0,3.0,3.0
1,e1480,"V001_84_arr, V001_84",0.0,0.0,2.0,2.0
1,e1481,"V001_85, V001_85_dep",0.0,0.0,1.0,1.0
1,e1482,"V001_85, V001_86",0.0,0.0,7.0,7.0
1,e1483,"V007_84_arr, V007_84",0.0,0.0,1.0,1.0
1,e1484,"V007_85, V007_85_dep",0.0,0.0,2.0,2.0
1,e1485,"V007_85, V007_86",0.0,0.0,7.0,7.0
1,e1486,"V002_84_arr, V002_84",0.0,0.0,1.0,1.0
1,e1487,"V002_85, V002_85_dep",0.0,0.0,5.0,5.0
1,e1488,"V002_85, V002_86",0.0,0.0,8.0,6.0
1,e1489,"V006_84_arr, V006_84",0.0,0.0,1.0,1.0
1,e1490,"V006_85, V006_85_dep",0.0,0.0,4.0,4.0
1,e1491,"V006_85, V006_86",0.0,0.0,8.0,8.0
